i_index,r_index,title,isbn_10,isbn_13,publish_date,key,subjects,languages,description.value,genres,image_id,image_url
4951092,82191,This Is My Body,,['9781733449236'],2020,/books/OL30209044M,"['Fiction, gay', 'Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78173E+12,https://covers.openlibrary.org/b/isbn/9781733449236.jpg
4951308,82481,Inheritance to Die For,,['9780998082981'],2020,/books/OL30315850M,"['Fiction, mystery & detective, general']",[{'key': '/languages/eng'}],,,9.781E+12,https://covers.openlibrary.org/b/isbn/9780998082981.jpg
4953935,94647,Terror on Moosehead Island,,['9781637956960'],2021,/books/OL33856513M,"['Fiction, horror']",[{'key': '/languages/eng'}],,,9.78164E+12,https://covers.openlibrary.org/b/isbn/9781637956960.jpg
4953978,94807,"From Little Tokyo, with Love",,['9780593403082'],2021,/books/OL33905547M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78059E+12,https://covers.openlibrary.org/b/isbn/9780593403082.jpg
4954515,95781,Vejosac (HB),,['9781649572608'],2021,/books/OL34134040M,"['Fiction, suspense', 'Fiction, fantasy, general']",[{'key': '/languages/eng'}],,,9.78165E+12,https://covers.openlibrary.org/b/isbn/9781649572608.jpg
4954534,95814,Under the Wave at Waimea,,['9780358697381'],2022,/books/OL34143647M,"['Fiction, mystery & detective, general', 'Hawaii, fiction']",[{'key': '/languages/eng'}],,,9.78036E+12,https://covers.openlibrary.org/b/isbn/9780358697381.jpg
4954555,95845,Stealthcat War,,['9781922556134'],2021,/books/OL34152260M,"['Fiction, fantasy, general']",[{'key': '/languages/eng'}],,,9.78192E+12,https://covers.openlibrary.org/b/isbn/9781922556134.jpg
4954763,96259,Entwined,,['9781733753494'],2021,/books/OL34271529M,"['Fiction, fantasy, general', 'Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78173E+12,https://covers.openlibrary.org/b/isbn/9781733753494.jpg
4955410,98131,"Mommy's Home, Princess",,['9781922334275'],2020,/books/OL34753552M,"['Fiction, erotica, general']",[{'key': '/languages/eng'}],,,9.78192E+12,https://covers.openlibrary.org/b/isbn/9781922334275.jpg
4955496,99068,The Maltese Attack,,['9781736468012'],2021,/books/OL34964378M,"['Fiction, historical, general', 'Fiction, thrillers, general']",[{'key': '/languages/eng'}],,,9.78174E+12,https://covers.openlibrary.org/b/isbn/9781736468012.jpg
4955503,99104,Warrior and Weaver,,['9781950667024'],2021,/books/OL34971987M,"['Fiction, historical, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781950667024.jpg
4955568,99673,A Touch of Brimstone,,['9781946457189'],2021,/books/OL35158485M,"['Fiction, fantasy, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781946457189.jpg
4955581,99800,Last Eligible Billionaire,,['9781955930086'],2021,/books/OL35206810M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78196E+12,https://covers.openlibrary.org/b/isbn/9781955930086.jpg
4955813,102908,Green Indian Problem,,['9781913724528'],2022,/books/OL36003006M,"['Fiction, lgbtq+, gay', 'Fiction, thrillers, general']",[{'key': '/languages/eng'}],,,9.78191E+12,https://covers.openlibrary.org/b/isbn/9781913724528.jpg
4955867,104390,Divina Comedia,,['9781733148597'],2021,/books/OL36414231M,"['Fiction, religious', 'Fiction, visionary & metaphysical']",[{'key': '/languages/eng'}],,,9.78173E+12,https://covers.openlibrary.org/b/isbn/9781733148597.jpg
4955978,105938,The Emperor's Aeronaut,,['9781950854400'],2022,/books/OL36881321M,"['Fiction, action & adventure', 'Fiction, fantasy, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781950854400.jpg
4955997,106070,Song of the Fae,,['9781951254438'],2022,/books/OL36926325M,"['Fiction, romance, general', 'Fiction, fantasy, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781951254438.jpg
4956381,110070,The Olive Tree,,['9781952457418'],2021,/books/OL38048972M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781952457418.jpg
4956586,115160,A Hint of Hitchcock,,['9780645247107'],2022,/books/OL39276400M,"['Fiction, anthologies (multiple authors)', 'Fiction, thrillers, suspense']",[{'key': '/languages/eng'}],,,9.78065E+12,https://covers.openlibrary.org/b/isbn/9780645247107.jpg
4958683,146404,Wraith's Revenge,,['9780645303179'],2023,/books/OL46565668M,"['Fiction, fantasy, general', 'Fiction, action & adventure']",[{'key': '/languages/eng'}],,,9.78065E+12,https://covers.openlibrary.org/b/isbn/9780645303179.jpg
4959316,157805,The Final Battle,,['9798889580584'],2022,/books/OL49319179M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.79889E+12,https://covers.openlibrary.org/b/isbn/9798889580584.jpg
4960973,173260,Spring Break,,['9781636611815'],2021,/books/OL53320127M,"['Fiction, mystery & detective, general', 'Fiction, thrillers, suspense']",[{'key': '/languages/eng'}],,,9.78164E+12,https://covers.openlibrary.org/b/isbn/9781636611815.jpg
4996728,287162,Memories of the Future,,['9781473694460'],2020,/books/OL28057653M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78147E+12,https://covers.openlibrary.org/b/isbn/9781473694460.jpg
4996730,287165,Big Break,,['9780316440547'],2020,/books/OL28058792M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78032E+12,https://covers.openlibrary.org/b/isbn/9780316440547.jpg
4996733,287168,The Perfect Dress,,['9780552176620'],2020,/books/OL28059310M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],Published in US as “The Second Chance Boutique”,,9.78055E+12,https://covers.openlibrary.org/b/isbn/9780552176620.jpg
4996826,287291,Batman,,['9781401283568'],2020,/books/OL28087472M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.7814E+12,https://covers.openlibrary.org/b/isbn/9781401283568.jpg
4996847,287350,Hidden Abbey,,['9780997095241'],2020,/books/OL28102598M,"['Fiction, visionary & metaphysical', 'Fiction, fantasy, general']",[{'key': '/languages/eng'}],,,9.781E+12,https://covers.openlibrary.org/b/isbn/9780997095241.jpg
4999321,291662,Perfect Contradiction,,['9781634221061'],2020,/books/OL29277914M,"['Fiction, family life', 'Mothers and daughters, fiction']",[{'key': '/languages/eng'}],,,9.78163E+12,https://covers.openlibrary.org/b/isbn/9781634221061.jpg
4999890,292438,Recommended for You,,['9781534474192'],2020,/books/OL29495007M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78153E+12,https://covers.openlibrary.org/b/isbn/9781534474192.jpg
5000587,293538,Pinocchio,,['9780593117194'],2020,/books/OL29836224M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78059E+12,https://covers.openlibrary.org/b/isbn/9780593117194.jpg
5000677,293684,House That Graft Built,,['9781734700206'],2020,/books/OL29884061M,"['Fiction, suspense', 'Fiction, thrillers, general']",[{'key': '/languages/eng'}],,,9.78173E+12,https://covers.openlibrary.org/b/isbn/9781734700206.jpg
5000705,293731,Bitterroots,,['9781432880200'],2021,/books/OL29893339M,"['Fiction, mystery & detective, women sleuths', 'Fiction, thrillers, general', 'Montana, fiction', 'Private investigators, fiction']",[{'key': '/languages/eng'}],,,9.78143E+12,https://covers.openlibrary.org/b/isbn/9781432880200.jpg
5000814,293949,"Henry Ward,Reluctant Detective",,['9780977411696'],2020,/books/OL30009124M,"['Fiction, mystery & detective, general']",[{'key': '/languages/eng'}],,,9.78098E+12,https://covers.openlibrary.org/b/isbn/9780977411696.jpg
5000932,294335,Dark Illusion,,['9780349423210'],2020,/books/OL30158213M,"['Fiction, romance, paranormal', 'Fiction, fantasy, paranormal']",[{'key': '/languages/eng'}],,,9.78035E+12,https://covers.openlibrary.org/b/isbn/9780349423210.jpg
5000943,294350,Hallelujah Station and Other Stories,,['9781938769597'],2020,/books/OL30162197M,"['Fiction, short stories (single author)']",[{'key': '/languages/eng'}],,,9.78194E+12,https://covers.openlibrary.org/b/isbn/9781938769597.jpg
5001024,294459,Game,,['9780593179789'],2020,/books/OL30196024M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78059E+12,https://covers.openlibrary.org/b/isbn/9780593179789.jpg
5001036,294473,Hidden Current,,['9781621841159'],2020,/books/OL30199508M,"['Fiction, fantasy, general', 'Fiction, religious']",[{'key': '/languages/eng'}],,,9.78162E+12,https://covers.openlibrary.org/b/isbn/9781621841159.jpg
5001048,294494,We Can't Be Broken,,['9780998285672'],2020,/books/OL30209798M,"['Family', 'Fiction, general']",[{'key': '/languages/eng'}],,,9.781E+12,https://covers.openlibrary.org/b/isbn/9780998285672.jpg
5004390,308050,Peaces,,['9780593192382'],2021,/books/OL34117476M,"['Fiction, magical realism', 'Fiction, fantasy, contemporary']",[{'key': '/languages/eng'}],,,9.78059E+12,https://covers.openlibrary.org/b/isbn/9780593192382.jpg
5004437,308133,Jungle,,['9798631775749'],2020,/books/OL34137831M,"['United states, fiction', 'Fiction, general']",[{'key': '/languages/eng'}],,,9.79863E+12,https://covers.openlibrary.org/b/isbn/9798631775749.jpg
5004445,308146,Reaping,,['9780578854168'],2020,/books/OL34139842M,"['Fiction, fantasy, general', 'Fiction, science fiction, general']",[{'key': '/languages/eng'}],,,9.78058E+12,https://covers.openlibrary.org/b/isbn/9780578854168.jpg
5004459,308176,Silence Is My Mother Tongue,,['9781644451298'],2020,/books/OL34146791M,"['Fiction, family life', 'Fiction, political']",[{'key': '/languages/eng'}],,,9.78164E+12,https://covers.openlibrary.org/b/isbn/9781644451298.jpg
5004466,308186,Words We Keep,,['9781984848871'],2022,/books/OL34148838M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78198E+12,https://covers.openlibrary.org/b/isbn/9781984848871.jpg
5004522,308275,Watkins Glen,,['9781952781018'],2021,/books/OL34169963M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781952781018.jpg
5005362,311439,Misunderstandings and Ardent Love,,['9781951033903'],2021,/books/OL34982993M,"['Fiction, historical, general', 'Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781951033903.jpg
5005678,315110,Roll with It,,['9781432877705'],2020,/books/OL35978248M,"['People with disabilities, fiction']",[{'key': '/languages/eng'}],,,9.78143E+12,https://covers.openlibrary.org/b/isbn/9781432877705.jpg
5005681,315199,Doctor Dolittle's Zoo,,['9781515448884'],2020,/books/OL36001879M,"['Adventure and adventurers, fiction', 'Mystery and detective stories', 'Dogs, fiction']",[{'key': '/languages/eng'}],,,9.78152E+12,https://covers.openlibrary.org/b/isbn/9781515448884.jpg
5005684,315398,The Italian Screwjob,,['9781955081078'],2022,/books/OL36055370M,"['Fiction, fantasy, general', 'Fiction, science fiction, general']",[{'key': '/languages/eng'}],,,9.78196E+12,https://covers.openlibrary.org/b/isbn/9781955081078.jpg
5005691,315650,ABCs of Spellcraft Collection Volume 3,,['9781944779245'],2021,/books/OL36143236M,"['Fiction, lgbtq+, gay']",[{'key': '/languages/eng'}],,,9.78194E+12,https://covers.openlibrary.org/b/isbn/9781944779245.jpg
5005855,318089,Royal Governess,,['9781945523229'],2020,/books/OL36831308M,"['Fiction, romance, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781945523229.jpg
5006024,320584,Duke Is Back,,['9781736841754'],2022,/books/OL37492706M,"['Fiction, romance, general', 'Fiction, historical, general']",[{'key': '/languages/eng'}],,,9.78174E+12,https://covers.openlibrary.org/b/isbn/9781736841754.jpg
5006308,324048,The Cannibal's Guide to Fasting,,['9781953971517'],2022,/books/OL38474239M,"['Fiction, general', 'Fiction, action & adventure']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781953971517.jpg
5007387,346514,Writing KL,['9674155422'],['9789674155421'],2020,/books/OL43809974M,"['Short stories, Malaysian (English)', 'Malaysian fiction (English)']",[{'key': '/languages/eng'}],,,9674155422,https://covers.openlibrary.org/b/isbn/9674155422.jpg
5007422,346659,Short session,['1952204046'],['9781952204043'],2020,/books/OL43842606M,"['Politicians', 'Fiction']",[{'key': '/languages/eng'}],,,1952204046,https://covers.openlibrary.org/b/isbn/1952204046.jpg
5008566,356482,Miserable Lies,,['9781629551661'],2022,/books/OL46130073M,"['Fiction, thrillers, general', 'Fiction, thrillers, suspense']",[{'key': '/languages/eng'}],,,9.78163E+12,https://covers.openlibrary.org/b/isbn/9781629551661.jpg
5009012,365388,In Memoriam,['0593534573'],['9780593534571'],2023,/books/OL48244101M,"['Fiction, historical, 20th century, world war i', 'England, fiction', 'World war, 1914-1918, fiction', 'Fiction, lgbtq+, gay']",[{'key': '/languages/eng'}],,,0593534573,https://covers.openlibrary.org/b/isbn/0593534573.jpg
5046441,498877,When You Trap a Tiger,,['9781524715717'],2020,/books/OL28032994M,"[""Children's fiction"", 'Sisters, fiction', 'Grandparents, fiction', 'Storytelling, fiction', 'Sick, fiction', 'Tiger, fiction', 'Korean americans, fiction']",[{'key': '/languages/eng'}],,,9.78152E+12,https://covers.openlibrary.org/b/isbn/9781524715717.jpg
5046567,499098,Aleafin's Secret and December's Ghost,,['9780999894583'],2020,/books/OL28084187M,"['Fiction, general', 'Fiction, action & adventure']",[{'key': '/languages/eng'}],,,9.781E+12,https://covers.openlibrary.org/b/isbn/9780999894583.jpg
5046572,499105,Adult Conversation,,['9781631528422'],2020,/books/OL28085637M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78163E+12,https://covers.openlibrary.org/b/isbn/9781631528422.jpg
5046573,499106,Moon Always&nbsp;Rising,,['9781631526831'],2020,/books/OL28085671M,"['Fiction, general']",[{'key': '/languages/eng'}],,,9.78163E+12,https://covers.openlibrary.org/b/isbn/9781631526831.jpg
5046575,499112,Somebody Told Me,,['9781541578197'],2020,/books/OL28087036M,"[""Children's fiction"", 'Self-esteem, fiction', 'Family life, fiction']",[{'key': '/languages/eng'}],,,9.78154E+12,https://covers.openlibrary.org/b/isbn/9781541578197.jpg
5046576,499113,Half Life,,['9780525580515'],2020,/books/OL28087063M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78053E+12,https://covers.openlibrary.org/b/isbn/9780525580515.jpg
5046579,499119,What the Other Three Don't Know,,['9781629727325'],2020,/books/OL28088288M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78163E+12,https://covers.openlibrary.org/b/isbn/9781629727325.jpg
5046584,499136,Goddess Within,,['9781947925281'],2020,/books/OL28092801M,"['Fiction, fantasy, general', 'Fiction, visionary & metaphysical']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781947925281.jpg
5046589,499145,Kidnap at Denton Farm,,['9781541579071'],2020,/books/OL28095193M,"[""Children's fiction""]",[{'key': '/languages/eng'}],,,9.78154E+12,https://covers.openlibrary.org/b/isbn/9781541579071.jpg
5046603,499185,Murphy's Will,,['9780965411868'],2020,/books/OL28102832M,"['Fiction, general', 'Law']",[{'key': '/languages/eng'}],,,9.78097E+12,https://covers.openlibrary.org/b/isbn/9780965411868.jpg
5048133,502147,We Are Mayhem,,['9781250205278'],2020,/books/OL28895867M,"['Fiction, science fiction, action & adventure']",[{'key': '/languages/eng'}],,,9.78125E+12,https://covers.openlibrary.org/b/isbn/9781250205278.jpg
5049476,504036,Heligoland,,['9780349007250'],2021,/books/OL29437412M,"['London (england), fiction', 'Fiction, general']",[{'key': '/languages/eng'}],,,9.78035E+12,https://covers.openlibrary.org/b/isbn/9780349007250.jpg
5050213,505154,Shrink Rapt,,['9781944068677'],2020,/books/OL29776547M,"['Fiction, psychological', 'Fiction, thrillers, general']",[{'key': '/languages/eng'}],,,9.78194E+12,https://covers.openlibrary.org/b/isbn/9781944068677.jpg
5050367,505442,Miss Blaine's Prefect and the Vampire Menace,,['9781631942495'],2021,/books/OL29853135M,"['Fiction, mystery & detective, general']",[{'key': '/languages/eng'}],,,9.78163E+12,https://covers.openlibrary.org/b/isbn/9781631942495.jpg
5050374,505452,Divine Justice,,['9781946395429'],2021,/books/OL29856583M,"['Fiction, thrillers, general', 'Fiction, mystery & detective, general']",[{'key': '/languages/eng'}],,,9.78195E+12,https://covers.openlibrary.org/b/isbn/9781946395429.jpg
5050421,505515,Rainy Days - Book 1,,['9780578663746'],2020,/books/OL29883289M,"['Fiction, fantasy, general', 'Fiction, thrillers, general']",[{'key': '/languages/eng'}],,,9.78058E+12,https://covers.openlibrary.org/b/isbn/9780578663746.jpg
5050430,505534,If I Had Your Face,,['9780593158449'],2020,/books/OL29888033M,"['Fiction, women', 'Korea, fiction', 'Friendship, fiction']",[{'key': '/languages/eng'}],,,9.78059E+12,https://covers.openlibrary.org/b/isbn/9780593158449.jpg
5050598,505846,Demon's Choice,,['9781646564453'],2020,/books/OL30080014M,"['Fiction, gay']",[{'key': '/languages/eng'}],,,9.78165E+12,https://covers.openlibrary.org/b/isbn/9781646564453.jpg
5050722,506231,Grizzly Killer,,['9781647342999'],2020,/books/OL30211619M,"['Fiction, westerns']",[{'key': '/languages/eng'}],,,9.78165E+12,https://covers.openlibrary.org/b/isbn/9781647342999.jpg
5053436,518667,Barnstorming,,['9781880765746'],2021,/books/OL33835222M,"['Fiction, historical', 'Sports']",[{'key': '/languages/eng'}],,,9.78188E+12,https://covers.openlibrary.org/b/isbn/9781880765746.jpg
5054015,519744,1st Case,,['9780316418195'],2020,/books/OL34104601M,"['Fiction, mystery & detective, women sleuths', 'Fiction, thrillers, general', 'Serial murders, fiction', 'Brothers, fiction']",[{'key': '/languages/eng'}],,,9.78032E+12,https://covers.openlibrary.org/b/isbn/9780316418195.jpg
